date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
17-11-2025,SKU056,713,0,10,530
17-11-2025,SKU057,1059,0,7,431
17-11-2025,SKU058,28,399,18,307
17-11-2025,SKU059,992,0,5,368
17-11-2025,SKU060,342,772,9,361
17-11-2025,SKU061,519,0,13,312
17-11-2025,SKU062,409,0,6,328
17-11-2025,SKU063,159,656,10,329
17-11-2025,SKU064,568,0,9,257
17-11-2025,SKU065,670,891,18,684
17-11-2025,SKU066,217,0,8,179
17-11-2025,SKU067,65,497,14,315
17-11-2025,SKU068,335,0,7,244
17-11-2025,SKU069,70,417,17,306
17-11-2025,SKU070,333,0,8,250
17-11-2025,SKU071,429,751,16,527
17-11-2025,SKU072,807,0,20,774
17-11-2025,SKU073,796,0,9,447
17-11-2025,SKU074,673,0,7,406
17-11-2025,SKU075,116,932,10,467
17-11-2025,SKU076,832,0,9,405
17-11-2025,SKU077,86,400,17,294
17-11-2025,SKU078,157,571,8,249
17-11-2025,SKU079,237,652,12,370
17-11-2025,SKU080,109,238,12,135
17-11-2025,SKU081,220,705,17,518
17-11-2025,SKU082,347,0,5,204
17-11-2025,SKU083,849,0,20,828
17-11-2025,SKU084,216,1177,13,707
17-11-2025,SKU085,791,0,5,246
17-11-2025,SKU086,111,489,16,343
17-11-2025,SKU087,24,196,11,105
17-11-2025,SKU088,1148,0,14,711
17-11-2025,SKU089,386,1116,7,447
17-11-2025,SKU090,152,416,13,251
17-11-2025,SKU091,544,0,13,529
17-11-2025,SKU092,117,0,10,116
17-11-2025,SKU093,273,0,20,272
17-11-2025,SKU094,353,0,18,290
17-11-2025,SKU095,75,460,19,368
17-11-2025,SKU096,953,0,15,798
17-11-2025,SKU097,1019,0,9,412
17-11-2025,SKU098,362,0,13,333
17-11-2025,SKU099,31,924,17,678
17-11-2025,SKU100,744,1112,17,816
18-11-2025,SKU001,541,0,10,299
18-11-2025,SKU002,510,0,10,374
18-11-2025,SKU003,310,755,15,504
18-11-2025,SKU004,210,919,9,430
18-11-2025,SKU005,302,0,15,191
18-11-2025,SKU006,368,0,13,248
18-11-2025,SKU007,190,760,8,330
18-11-2025,SKU008,284,1061,6,390
18-11-2025,SKU009,125,740,14,470
18-11-2025,SKU010,316,0,17,294
18-11-2025,SKU011,634,864,18,663
18-11-2025,SKU012,84,927,17,681
18-11-2025,SKU013,274,0,14,254
18-11-2025,SKU014,486,0,11,293
18-11-2025,SKU015,586,0,11,380
18-11-2025,SKU016,79,672,7,269
18-11-2025,SKU017,292,560,12,318
18-11-2025,SKU018,278,0,12,264
18-11-2025,SKU019,119,255,19,205
18-11-2025,SKU020,182,0,6,77
18-11-2025,SKU021,956,0,11,618
18-11-2025,SKU022,1064,0,7,417
18-11-2025,SKU023,476,0,7,210
18-11-2025,SKU024,278,1155,6,424
18-11-2025,SKU025,301,861,15,575
18-11-2025,SKU026,126,657,15,439
18-11-2025,SKU027,110,668,7,268
18-11-2025,SKU028,56,238,16,167
18-11-2025,SKU029,250,0,15,166
18-11-2025,SKU030,629,0,9,366
18-11-2025,SKU031,462,0,5,244
18-11-2025,SKU032,115,374,16,263
18-11-2025,SKU033,466,1144,9,535
18-11-2025,SKU034,616,0,11,518
18-11-2025,SKU035,83,270,20,225
18-11-2025,SKU036,643,0,12,639
18-11-2025,SKU037,1054,0,20,978
18-11-2025,SKU038,461,1196,18,918
18-11-2025,SKU039,206,0,6,77
18-11-2025,SKU040,393,924,16,647
18-11-2025,SKU041,220,724,6,266
18-11-2025,SKU042,300,892,12,506
18-11-2025,SKU043,192,1168,11,623
18-11-2025,SKU044,349,873,12,495
18-11-2025,SKU045,157,1029,11,550
18-11-2025,SKU046,340,1061,8,460
18-11-2025,SKU047,737,0,8,447
18-11-2025,SKU048,264,598,12,339
18-11-2025,SKU049,175,384,9,180
18-11-2025,SKU050,168,567,14,360
18-11-2025,SKU051,851,0,15,726
18-11-2025,SKU052,231,0,15,203
18-11-2025,SKU053,392,0,7,276
18-11-2025,SKU054,224,395,13,238
18-11-2025,SKU055,601,761,20,634
18-11-2025,SKU056,661,0,10,530
18-11-2025,SKU057,1008,0,7,431
18-11-2025,SKU058,411,0,18,307
18-11-2025,SKU059,954,0,5,368
18-11-2025,SKU060,314,772,9,361
18-11-2025,SKU061,497,0,13,312
18-11-2025,SKU062,372,0,6,328
18-11-2025,SKU063,133,656,10,329
18-11-2025,SKU064,546,0,9,257
18-11-2025,SKU065,648,891,18,684
18-11-2025,SKU066,195,0,8,179
18-11-2025,SKU067,48,497,14,315
18-11-2025,SKU068,306,0,7,244
18-11-2025,SKU069,55,417,17,306
18-11-2025,SKU070,311,0,8,250
18-11-2025,SKU071,399,751,16,527
18-11-2025,SKU072,773,929,20,774
18-11-2025,SKU073,766,0,9,447
18-11-2025,SKU074,632,0,7,406
18-11-2025,SKU075,80,932,10,467
18-11-2025,SKU076,797,0,9,405
18-11-2025,SKU077,68,400,17,294
18-11-2025,SKU078,137,571,8,249
18-11-2025,SKU079,214,652,12,370
18-11-2025,SKU080,99,238,12,135
18-11-2025,SKU081,199,705,17,518
18-11-2025,SKU082,324,0,5,204
18-11-2025,SKU083,820,993,20,828
18-11-2025,SKU084,177,1177,13,707
18-11-2025,SKU085,765,0,5,246
18-11-2025,SKU086,92,489,16,343
18-11-2025,SKU087,213,0,11,105
18-11-2025,SKU088,1113,0,14,711
18-11-2025,SKU089,348,1116,7,447
18-11-2025,SKU090,137,416,13,251
18-11-2025,SKU091,512,881,13,529
18-11-2025,SKU092,107,230,10,116
18-11-2025,SKU093,258,325,20,272
18-11-2025,SKU094,338,0,18,290
18-11-2025,SKU095,53,460,19,368
18-11-2025,SKU096,908,0,15,798
18-11-2025,SKU097,982,0,9,412
18-11-2025,SKU098,338,0,13,333
18-11-2025,SKU099,925,0,17,678
18-11-2025,SKU100,703,1112,17,816
19-11-2025,SKU001,518,0,10,299
19-11-2025,SKU002,481,0,10,374
19-11-2025,SKU003,284,755,15,504
19-11-2025,SKU004,171,919,9,430
19-11-2025,SKU005,290,0,15,191
19-11-2025,SKU006,352,0,13,248
19-11-2025,SKU007,164,760,8,330
19-11-2025,SKU008,239,1061,6,390
19-11-2025,SKU009,97,740,14,470
19-11-2025,SKU010,300,0,17,294
19-11-2025,SKU011,612,864,18,663
19-11-2025,SKU012,50,927,17,681
19-11-2025,SKU013,264,0,14,254
19-11-2025,SKU014,468,0,11,293
19-11-2025,SKU015,561,0,11,380
19-11-2025,SKU016,722,0,7,269
19-11-2025,SKU017,268,560,12,318
19-11-2025,SKU018,258,463,12,264
19-11-2025,SKU019,109,255,19,205
19-11-2025,SKU020,173,0,6,77
19-11-2025,SKU021,906,0,11,618
19-11-2025,SKU022,1022,0,7,417
19-11-2025,SKU023,458,0,7,210
19-11-2025,SKU024,237,1155,6,424
19-11-2025,SKU025,278,861,15,575
19-11-2025,SKU026,96,657,15,439
19-11-2025,SKU027,77,668,7,268
19-11-2025,SKU028,47,238,16,167
19-11-2025,SKU029,243,0,15,166
19-11-2025,SKU030,594,0,9,366
19-11-2025,SKU031,444,0,5,244
19-11-2025,SKU032,102,374,16,263
19-11-2025,SKU033,422,1144,9,535
19-11-2025,SKU034,578,0,11,518
19-11-2025,SKU035,73,270,20,225
19-11-2025,SKU036,592,1128,12,639
19-11-2025,SKU037,1012,0,20,978
19-11-2025,SKU038,398,1196,18,918
19-11-2025,SKU039,199,0,6,77
19-11-2025,SKU040,361,924,16,647
19-11-2025,SKU041,193,724,6,266
19-11-2025,SKU042,270,892,12,506
19-11-2025,SKU043,150,1168,11,623
19-11-2025,SKU044,310,873,12,495
19-11-2025,SKU045,114,1029,11,550
19-11-2025,SKU046,305,1061,8,460
19-11-2025,SKU047,702,0,8,447
19-11-2025,SKU048,242,598,12,339
19-11-2025,SKU049,161,384,9,180
19-11-2025,SKU050,140,567,14,360
19-11-2025,SKU051,827,0,15,726
19-11-2025,SKU052,219,0,15,203
19-11-2025,SKU053,369,0,7,276
19-11-2025,SKU054,210,395,13,238
19-11-2025,SKU055,571,761,20,634
19-11-2025,SKU056,620,0,10,530
19-11-2025,SKU057,964,0,7,431
19-11-2025,SKU058,398,0,18,307
19-11-2025,SKU059,913,0,5,368
19-11-2025,SKU060,289,772,9,361
19-11-2025,SKU061,478,0,13,312
19-11-2025,SKU062,344,0,6,328
19-11-2025,SKU063,103,656,10,329
19-11-2025,SKU064,525,0,9,257
19-11-2025,SKU065,620,891,18,684
19-11-2025,SKU066,184,0,8,179
19-11-2025,SKU067,29,497,14,315
19-11-2025,SKU068,283,0,7,244
19-11-2025,SKU069,40,417,17,306
19-11-2025,SKU070,285,0,8,250
19-11-2025,SKU071,370,751,16,527
19-11-2025,SKU072,736,929,20,774
19-11-2025,SKU073,720,0,9,447
19-11-2025,SKU074,589,0,7,406
19-11-2025,SKU075,979,0,10,467
19-11-2025,SKU076,760,0,9,405
19-11-2025,SKU077,51,400,17,294
19-11-2025,SKU078,113,571,8,249
19-11-2025,SKU079,193,652,12,370
19-11-2025,SKU080,89,238,12,135
19-11-2025,SKU081,175,705,17,518
19-11-2025,SKU082,305,0,5,204
19-11-2025,SKU083,776,993,20,828
19-11-2025,SKU084,127,1177,13,707
19-11-2025,SKU085,743,0,5,246
19-11-2025,SKU086,73,489,16,343
19-11-2025,SKU087,204,0,11,105
19-11-2025,SKU088,1078,0,14,711
19-11-2025,SKU089,305,1116,7,447
19-11-2025,SKU090,120,416,13,251
19-11-2025,SKU091,472,881,13,529
19-11-2025,SKU092,100,230,10,116
19-11-2025,SKU093,246,325,20,272
19-11-2025,SKU094,322,0,18,290
19-11-2025,SKU095,33,460,19,368
19-11-2025,SKU096,868,0,15,798
19-11-2025,SKU097,951,0,9,412
19-11-2025,SKU098,314,554,13,333
19-11-2025,SKU099,893,0,17,678
19-11-2025,SKU100,658,1112,17,816
20-11-2025,SKU001,495,0,10,299
20-11-2025,SKU002,449,0,10,374
20-11-2025,SKU003,260,755,15,504
20-11-2025,SKU004,141,919,9,430
20-11-2025,SKU005,278,0,15,191
20-11-2025,SKU006,336,0,13,248
20-11-2025,SKU007,140,760,8,330
20-11-2025,SKU008,210,1061,6,390
20-11-2025,SKU009,65,740,14,470
20-11-2025,SKU010,287,401,17,294
20-11-2025,SKU011,584,864,18,663
20-11-2025,SKU012,941,0,17,681
20-11-2025,SKU013,251,401,14,254
20-11-2025,SKU014,450,0,11,293
20-11-2025,SKU015,535,0,11,380
20-11-2025,SKU016,697,0,7,269
20-11-2025,SKU017,250,560,12,318
20-11-2025,SKU018,241,463,12,264
20-11-2025,SKU019,101,255,19,205
20-11-2025,SKU020,165,0,6,77
20-11-2025,SKU021,862,0,11,618
20-11-2025,SKU022,988,0,7,417
20-11-2025,SKU023,434,0,7,210
20-11-2025,SKU024,192,1155,6,424
20-11-2025,SKU025,252,861,15,575
20-11-2025,SKU026,69,657,15,439
20-11-2025,SKU027,722,0,7,268
20-11-2025,SKU028,39,238,16,167
20-11-2025,SKU029,233,0,15,166
20-11-2025,SKU030,560,0,9,366
20-11-2025,SKU031,411,0,5,244
20-11-2025,SKU032,87,374,16,263
20-11-2025,SKU033,390,1144,9,535
20-11-2025,SKU034,531,0,11,518
20-11-2025,SKU035,62,270,20,225
20-11-2025,SKU036,548,1128,12,639
20-11-2025,SKU037,979,0,20,978
20-11-2025,SKU038,350,1196,18,918
20-11-2025,SKU039,192,0,6,77
20-11-2025,SKU040,320,924,16,647
20-11-2025,SKU041,171,724,6,266
20-11-2025,SKU042,226,892,12,506
20-11-2025,SKU043,1272,0,11,623
20-11-2025,SKU044,282,873,12,495
20-11-2025,SKU045,87,1029,11,550
20-11-2025,SKU046,267,1061,8,460
20-11-2025,SKU047,659,0,8,447
20-11-2025,SKU048,216,598,12,339
20-11-2025,SKU049,146,384,9,180
20-11-2025,SKU050,125,567,14,360
20-11-2025,SKU051,784,0,15,726
20-11-2025,SKU052,206,0,15,203
20-11-2025,SKU053,346,0,7,276
20-11-2025,SKU054,197,395,13,238
20-11-2025,SKU055,537,761,20,634
20-11-2025,SKU056,583,0,10,530
20-11-2025,SKU057,930,0,7,431
20-11-2025,SKU058,384,0,18,307
20-11-2025,SKU059,873,0,5,368
20-11-2025,SKU060,259,772,9,361
20-11-2025,SKU061,455,0,13,312
20-11-2025,SKU062,300,894,6,328
20-11-2025,SKU063,74,656,10,329
20-11-2025,SKU064,506,0,9,257
20-11-2025,SKU065,586,891,18,684
20-11-2025,SKU066,169,412,8,179
20-11-2025,SKU067,511,0,14,315
20-11-2025,SKU068,265,0,7,244
20-11-2025,SKU069,440,0,17,306
20-11-2025,SKU070,263,0,8,250
20-11-2025,SKU071,338,751,16,527
20-11-2025,SKU072,715,929,20,774
20-11-2025,SKU073,682,0,9,447
20-11-2025,SKU074,557,0,7,406
20-11-2025,SKU075,943,0,10,467
20-11-2025,SKU076,719,0,9,405
20-11-2025,SKU077,33,400,17,294
20-11-2025,SKU078,95,571,8,249
20-11-2025,SKU079,170,652,12,370
20-11-2025,SKU080,80,238,12,135
20-11-2025,SKU081,152,705,17,518
20-11-2025,SKU082,276,0,5,204
20-11-2025,SKU083,738,993,20,828
20-11-2025,SKU084,1256,0,13,707
20-11-2025,SKU085,712,0,5,246
20-11-2025,SKU086,50,489,16,343
20-11-2025,SKU087,194,0,11,105
20-11-2025,SKU088,1042,0,14,711
20-11-2025,SKU089,258,1116,7,447
20-11-2025,SKU090,101,416,13,251
20-11-2025,SKU091,439,881,13,529
20-11-2025,SKU092,93,230,10,116
20-11-2025,SKU093,230,325,20,272
20-11-2025,SKU094,309,0,18,290
20-11-2025,SKU095,476,0,19,368
20-11-2025,SKU096,812,0,15,798
20-11-2025,SKU097,921,0,9,412
20-11-2025,SKU098,289,554,13,333
20-11-2025,SKU099,851,0,17,678
20-11-2025,SKU100,610,1112,17,816
21-11-2025,SKU001,475,0,10,299
21-11-2025,SKU002,420,0,10,374
21-11-2025,SKU003,232,755,15,504
21-11-2025,SKU004,1019,0,9,430
21-11-2025,SKU005,268,0,15,191
21-11-2025,SKU006,319,0,13,248
21-11-2025,SKU007,114,760,8,330
21-11-2025,SKU008,165,1061,6,390
21-11-2025,SKU009,771,0,14,470
21-11-2025,SKU010,270,401,17,294
21-11-2025,SKU011,546,864,18,663
21-11-2025,SKU012,912,0,17,681
21-11-2025,SKU013,237,401,14,254
21-11-2025,SKU014,427,0,11,293
21-11-2025,SKU015,504,0,11,380
21-11-2025,SKU016,674,0,7,269
21-11-2025,SKU017,227,560,12,318
21-11-2025,SKU018,226,463,12,264
21-11-2025,SKU019,91,255,19,205
21-11-2025,SKU020,156,0,6,77
21-11-2025,SKU021,819,0,11,618
21-11-2025,SKU022,946,0,7,417
21-11-2025,SKU023,415,0,7,210
21-11-2025,SKU024,1299,0,6,424
21-11-2025,SKU025,217,861,15,575
21-11-2025,SKU026,46,657,15,439
21-11-2025,SKU027,696,0,7,268
21-11-2025,SKU028,28,238,16,167
21-11-2025,SKU029,222,0,15,166
21-11-2025,SKU030,530,0,9,366
21-11-2025,SKU031,380,0,5,244
21-11-2025,SKU032,74,374,16,263
21-11-2025,SKU033,351,1144,9,535
21-11-2025,SKU034,501,971,11,518
21-11-2025,SKU035,51,270,20,225
21-11-2025,SKU036,495,1128,12,639
21-11-2025,SKU037,924,1173,20,978
21-11-2025,SKU038,303,1196,18,918
21-11-2025,SKU039,183,0,6,77
21-11-2025,SKU040,282,924,16,647
21-11-2025,SKU041,144,724,6,266
21-11-2025,SKU042,185,892,12,506
21-11-2025,SKU043,1229,0,11,623
21-11-2025,SKU044,243,873,12,495
21-11-2025,SKU045,1075,0,11,550
21-11-2025,SKU046,226,1061,8,460
21-11-2025,SKU047,617,0,8,447
21-11-2025,SKU048,191,598,12,339
21-11-2025,SKU049,130,384,9,180
21-11-2025,SKU050,101,567,14,360
21-11-2025,SKU051,746,0,15,726
21-11-2025,SKU052,195,304,15,203
21-11-2025,SKU053,316,0,7,276
21-11-2025,SKU054,182,395,13,238
21-11-2025,SKU055,505,761,20,634
21-11-2025,SKU056,547,0,10,530
21-11-2025,SKU057,884,0,7,431
21-11-2025,SKU058,367,0,18,307
21-11-2025,SKU059,831,0,5,368
21-11-2025,SKU060,229,772,9,361
21-11-2025,SKU061,438,0,13,312
21-11-2025,SKU062,262,894,6,328
21-11-2025,SKU063,714,0,10,329
21-11-2025,SKU064,487,0,9,257
21-11-2025,SKU065,545,891,18,684
21-11-2025,SKU066,153,412,8,179
21-11-2025,SKU067,492,0,14,315
21-11-2025,SKU068,244,607,7,244
21-11-2025,SKU069,426,0,17,306
21-11-2025,SKU070,247,576,8,250
21-11-2025,SKU071,305,751,16,527
21-11-2025,SKU072,679,929,20,774
21-11-2025,SKU073,646,0,9,447
21-11-2025,SKU074,519,0,7,406
21-11-2025,SKU075,902,0,10,467
21-11-2025,SKU076,693,0,9,405
21-11-2025,SKU077,20,400,17,294
21-11-2025,SKU078,70,571,8,249
21-11-2025,SKU079,142,652,12,370
21-11-2025,SKU080,72,238,12,135
21-11-2025,SKU081,123,705,17,518
21-11-2025,SKU082,255,0,5,204
21-11-2025,SKU083,695,993,20,828
21-11-2025,SKU084,1195,0,13,707
21-11-2025,SKU085,686,0,5,246
21-11-2025,SKU086,520,0,16,343
21-11-2025,SKU087,187,0,11,105
21-11-2025,SKU088,1000,0,14,711
21-11-2025,SKU089,205,1116,7,447
21-11-2025,SKU090,82,416,13,251
21-11-2025,SKU091,403,881,13,529
21-11-2025,SKU092,81,230,10,116
21-11-2025,SKU093,218,325,20,272
21-11-2025,SKU094,297,0,18,290
21-11-2025,SKU095,462,0,19,368
21-11-2025,SKU096,753,1196,15,798
21-11-2025,SKU097,885,0,9,412
21-11-2025,SKU098,268,554,13,333
21-11-2025,SKU099,818,0,17,678
21-11-2025,SKU100,562,1112,17,816
22-11-2025,SKU001,446,0,10,299
22-11-2025,SKU002,383,0,10,374
22-11-2025,SKU003,190,755,15,504
22-11-2025,SKU004,977,0,9,430
22-11-2025,SKU005,256,0,15,191
22-11-2025,SKU006,304,0,13,248
22-11-2025,SKU007,832,0,8,330
22-11-2025,SKU008,1174,0,6,390
22-11-2025,SKU009,734,0,14,470
22-11-2025,SKU010,248,401,17,294
22-11-2025,SKU011,498,864,18,663
22-11-2025,SKU012,862,0,17,681
22-11-2025,SKU013,218,401,14,254
22-11-2025,SKU014,406,0,11,293
22-11-2025,SKU015,478,0,11,380
22-11-2025,SKU016,649,0,7,269
22-11-2025,SKU017,204,560,12,318
22-11-2025,SKU018,200,463,12,264
22-11-2025,SKU019,80,255,19,205
22-11-2025,SKU020,144,0,6,77
22-11-2025,SKU021,766,0,11,618
22-11-2025,SKU022,900,0,7,417
22-11-2025,SKU023,391,0,7,210
22-11-2025,SKU024,1243,0,6,424
22-11-2025,SKU025,175,861,15,575
22-11-2025,SKU026,673,0,15,439
22-11-2025,SKU027,667,0,7,268
22-11-2025,SKU028,18,238,16,167
22-11-2025,SKU029,213,0,15,166
22-11-2025,SKU030,500,0,9,366
22-11-2025,SKU031,348,0,5,244
22-11-2025,SKU032,55,374,16,263
22-11-2025,SKU033,306,1144,9,535
22-11-2025,SKU034,459,971,11,518
22-11-2025,SKU035,41,270,20,225
22-11-2025,SKU036,441,1128,12,639
22-11-2025,SKU037,877,1173,20,978
22-11-2025,SKU038,265,1196,18,918
22-11-2025,SKU039,174,0,6,77
22-11-2025,SKU040,240,924,16,647
22-11-2025,SKU041,106,724,6,266
22-11-2025,SKU042,149,892,12,506
22-11-2025,SKU043,1166,0,11,623
22-11-2025,SKU044,199,873,12,495
22-11-2025,SKU045,1029,0,11,550
22-11-2025,SKU046,174,1061,8,460
22-11-2025,SKU047,561,0,8,447
22-11-2025,SKU048,162,598,12,339
22-11-2025,SKU049,113,384,9,180
22-11-2025,SKU050,80,567,14,360
22-11-2025,SKU051,688,1087,15,726
22-11-2025,SKU052,180,304,15,203
22-11-2025,SKU053,285,0,7,276
22-11-2025,SKU054,161,395,13,238
22-11-2025,SKU055,467,761,20,634
22-11-2025,SKU056,488,1057,10,530
22-11-2025,SKU057,836,0,7,431
22-11-2025,SKU058,347,0,18,307
22-11-2025,SKU059,769,0,5,368
22-11-2025,SKU060,186,772,9,361
22-11-2025,SKU061,413,0,13,312
22-11-2025,SKU062,227,894,6,328
22-11-2025,SKU063,690,0,10,329
22-11-2025,SKU064,463,0,9,257
22-11-2025,SKU065,513,891,18,684
22-11-2025,SKU066,132,412,8,179
22-11-2025,SKU067,472,0,14,315
22-11-2025,SKU068,207,607,7,244
22-11-2025,SKU069,401,0,17,306
22-11-2025,SKU070,219,576,8,250
22-11-2025,SKU071,269,751,16,527
22-11-2025,SKU072,624,929,20,774
22-11-2025,SKU073,600,0,9,447
22-11-2025,SKU074,471,0,7,406
22-11-2025,SKU075,868,0,10,467
22-11-2025,SKU076,649,0,9,405
22-11-2025,SKU077,401,0,17,294
22-11-2025,SKU078,614,0,8,249
22-11-2025,SKU079,111,652,12,370
22-11-2025,SKU080,61,238,12,135
22-11-2025,SKU081,101,705,17,518
22-11-2025,SKU082,235,0,5,204
22-11-2025,SKU083,643,993,20,828
22-11-2025,SKU084,1139,0,13,707
22-11-2025,SKU085,654,0,5,246
22-11-2025,SKU086,503,0,16,343
22-11-2025,SKU087,179,0,11,105
22-11-2025,SKU088,941,0,14,711
22-11-2025,SKU089,162,1116,7,447
22-11-2025,SKU090,58,416,13,251
22-11-2025,SKU091,367,881,13,529
22-11-2025,SKU092,71,230,10,116
22-11-2025,SKU093,201,325,20,272
22-11-2025,SKU094,280,378,18,290
22-11-2025,SKU095,447,0,19,368
22-11-2025,SKU096,691,1196,15,798
22-11-2025,SKU097,842,0,9,412
22-11-2025,SKU098,242,554,13,333
22-11-2025,SKU099,770,0,17,678
22-11-2025,SKU100,515,1112,17,816
23-11-2025,SKU001,415,0,10,299
23-11-2025,SKU002,350,747,10,374
23-11-2025,SKU003,157,755,15,504
23-11-2025,SKU004,936,0,9,430
23-11-2025,SKU005,242,0,15,191
23-11-2025,SKU006,286,0,13,248
23-11-2025,SKU007,793,0,8,330
23-11-2025,SKU008,1114,0,6,390
23-11-2025,SKU009,698,0,14,470
23-11-2025,SKU010,228,401,17,294
23-11-2025,SKU011,457,864,18,663
23-11-2025,SKU012,835,0,17,681
23-11-2025,SKU013,197,401,14,254
23-11-2025,SKU014,381,0,11,293
23-11-2025,SKU015,453,0,11,380
23-11-2025,SKU016,620,0,7,269
23-11-2025,SKU017,178,560,12,318
23-11-2025,SKU018,180,463,12,264
23-11-2025,SKU019,69,255,19,205
23-11-2025,SKU020,137,0,6,77
23-11-2025,SKU021,717,0,11,618
23-11-2025,SKU022,863,0,7,417
23-11-2025,SKU023,367,0,7,210
23-11-2025,SKU024,1175,0,6,424
23-11-2025,SKU025,135,861,15,575
23-11-2025,SKU026,647,0,15,439
23-11-2025,SKU027,642,0,7,268
23-11-2025,SKU028,9,238,16,167
23-11-2025,SKU029,204,0,15,166
23-11-2025,SKU030,456,0,9,366
23-11-2025,SKU031,314,0,5,244
23-11-2025,SKU032,39,374,16,263
23-11-2025,SKU033,251,1144,9,535
23-11-2025,SKU034,425,971,11,518
23-11-2025,SKU035,31,270,20,225
23-11-2025,SKU036,363,1128,12,639
23-11-2025,SKU037,827,1173,20,978
23-11-2025,SKU038,224,1196,18,918
23-11-2025,SKU039,166,0,6,77
23-11-2025,SKU040,188,924,16,647
23-11-2025,SKU041,795,0,6,266
23-11-2025,SKU042,113,892,12,506
23-11-2025,SKU043,1106,0,11,623
23-11-2025,SKU044,154,873,12,495
23-11-2025,SKU045,993,0,11,550
23-11-2025,SKU046,1187,0,8,460
23-11-2025,SKU047,506,0,8,447
23-11-2025,SKU048,137,598,12,339
23-11-2025,SKU049,95,384,9,180
23-11-2025,SKU050,55,567,14,360
23-11-2025,SKU051,649,1087,15,726
23-11-2025,SKU052,168,304,15,203
23-11-2025,SKU053,251,689,7,276
23-11-2025,SKU054,140,395,13,238
23-11-2025,SKU055,433,761,20,634
23-11-2025,SKU056,430,1057,10,530
23-11-2025,SKU057,779,0,7,431
23-11-2025,SKU058,331,0,18,307
23-11-2025,SKU059,744,0,5,368
23-11-2025,SKU060,159,772,9,361
23-11-2025,SKU061,385,0,13,312
23-11-2025,SKU062,193,894,6,328
23-11-2025,SKU063,663,0,10,329
23-11-2025,SKU064,437,0,9,257
23-11-2025,SKU065,476,891,18,684
23-11-2025,SKU066,113,412,8,179
23-11-2025,SKU067,455,0,14,315
23-11-2025,SKU068,180,607,7,244
23-11-2025,SKU069,379,0,17,306
23-11-2025,SKU070,190,576,8,250
23-11-2025,SKU071,243,751,16,527
23-11-2025,SKU072,575,929,20,774
23-11-2025,SKU073,560,0,9,447
23-11-2025,SKU074,422,0,7,406
23-11-2025,SKU075,823,0,10,467
23-11-2025,SKU076,607,0,9,405
23-11-2025,SKU077,386,0,17,294
23-11-2025,SKU078,585,0,8,249
23-11-2025,SKU079,72,652,12,370
23-11-2025,SKU080,46,238,12,135
23-11-2025,SKU081,67,705,17,518
23-11-2025,SKU082,215,0,5,204
23-11-2025,SKU083,591,993,20,828
23-11-2025,SKU084,1100,0,13,707
23-11-2025,SKU085,619,0,5,246
23-11-2025,SKU086,476,0,16,343
23-11-2025,SKU087,170,0,11,105
23-11-2025,SKU088,891,0,14,711
23-11-2025,SKU089,1219,0,7,447
23-11-2025,SKU090,41,416,13,251
23-11-2025,SKU091,328,881,13,529
23-11-2025,SKU092,61,230,10,116
23-11-2025,SKU093,186,325,20,272
23-11-2025,SKU094,261,378,18,290
23-11-2025,SKU095,425,0,19,368
23-11-2025,SKU096,628,1196,15,798
23-11-2025,SKU097,813,0,9,412
23-11-2025,SKU098,214,554,13,333
23-11-2025,SKU099,720,0,17,678
23-11-2025,SKU100,468,1112,17,816
24-11-2025,SKU001,390,0,10,299
24-11-2025,SKU002,311,747,10,374
24-11-2025,SKU003,132,755,15,504
24-11-2025,SKU004,890,0,9,430
24-11-2025,SKU005,228,0,15,191
24-11-2025,SKU006,264,0,13,248
24-11-2025,SKU007,758,0,8,330
24-11-2025,SKU008,1071,0,6,390
24-11-2025,SKU009,665,0,14,470
24-11-2025,SKU010,208,401,17,294
24-11-2025,SKU011,411,864,18,663
24-11-2025,SKU012,780,0,17,681
24-11-2025,SKU013,180,401,14,254
24-11-2025,SKU014,354,0,11,293
24-11-2025,SKU015,422,0,11,380
24-11-2025,SKU016,587,0,7,269
24-11-2025,SKU017,148,560,12,318
24-11-2025,SKU018,157,463,12,264
24-11-2025,SKU019,57,255,19,205
24-11-2025,SKU020,126,0,6,77
24-11-2025,SKU021,662,0,11,618
24-11-2025,SKU022,812,0,7,417
24-11-2025,SKU023,341,0,7,210
24-11-2025,SKU024,1110,0,6,424
24-11-2025,SKU025,86,861,15,575
24-11-2025,SKU026,617,0,15,439
24-11-2025,SKU027,609,0,7,268
24-11-2025,SKU028,236,0,16,167
24-11-2025,SKU029,190,0,15,166
24-11-2025,SKU030,412,0,9,366
24-11-2025,SKU031,268,0,5,244
24-11-2025,SKU032,393,0,16,263
24-11-2025,SKU033,188,1144,9,535
24-11-2025,SKU034,365,971,11,518
24-11-2025,SKU035,15,270,20,225
24-11-2025,SKU036,312,1128,12,639
24-11-2025,SKU037,765,1173,20,978
24-11-2025,SKU038,157,1196,18,918
24-11-2025,SKU039,155,0,6,77
24-11-2025,SKU040,147,924,16,647
24-11-2025,SKU041,763,0,6,266
24-11-2025,SKU042,64,892,12,506
24-11-2025,SKU043,1048,0,11,623
24-11-2025,SKU044,113,873,12,495
24-11-2025,SKU045,937,0,11,550
24-11-2025,SKU046,1124,0,8,460
24-11-2025,SKU047,448,0,8,447
24-11-2025,SKU048,112,598,12,339
